ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6054515,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18143,-2097,1,0,0,0,Managers,2.0
5715538,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-21127,-402,1,0,0,0,,2.0
5343504,M,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-19011,-5713,1,0,0,1,Managers,2.0
5335992,M,Y,N,2,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12442,-1374,1,0,0,0,Managers,4.0
6430735,F,N,N,0,256500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16111,-5994,1,1,0,0,,2.0
6544051,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,-11433,-1371,1,0,0,1,Accountants,1.0
5743125,F,Y,Y,0,202500.0,State servant,Higher education,Married,House / apartment,-18090,-7904,1,0,0,0,,2.0
5198391,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,With parents,-8966,-747,1,1,0,1,Sales staff,3.0
6592002,F,N,Y,0,155700.0,Pensioner,Higher education,Married,House / apartment,-21047,365243,1,0,1,1,,2.0
5629253,F,Y,Y,0,315000.0,Working,Incomplete higher,Single / not married,House / apartment,-21604,-2867,1,0,0,0,High skill tech staff,1.0
6108232,F,N,Y,0,360000.0,Working,Higher education,Married,House / apartment,-20008,-12958,1,0,0,0,,2.0
6639617,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10545,-1685,1,0,0,0,Laborers,3.0
5068016,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15438,-3377,1,0,0,0,Laborers,2.0
5271558,F,N,N,0,450000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-20385,-573,1,0,0,0,,1.0
6480623,F,N,Y,1,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,-13327,-1692,1,0,0,1,Managers,2.0
5852733,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19588,365243,1,0,0,0,,2.0
7166614,F,Y,Y,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-12094,-2826,1,0,0,0,,4.0
5150394,F,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16095,-7979,1,0,0,0,Medicine staff,3.0
5833340,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20616,365243,1,0,0,0,,2.0
6772684,F,N,Y,2,157500.0,Working,Higher education,Married,House / apartment,-15258,-7029,1,0,0,0,Accountants,4.0
6093892,F,N,N,1,202500.0,State servant,Higher education,Married,House / apartment,-11045,-2739,1,1,1,0,Medicine staff,3.0
6448081,F,N,Y,0,252000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21748,365243,1,0,0,0,,2.0
6068964,M,N,Y,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,-19732,-5369,1,0,0,0,Laborers,2.0
6045552,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17051,-598,1,0,0,0,Sales staff,2.0
5837358,F,N,N,0,81000.0,Working,Secondary / secondary special,Married,With parents,-16116,-1014,1,0,0,0,Sales staff,2.0
5807702,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-10529,-1541,1,0,0,0,Sales staff,3.0
6772881,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23045,365243,1,0,0,1,,2.0
5805075,F,N,Y,1,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12887,-1820,1,1,0,0,Laborers,3.0
5988234,F,Y,N,1,270000.0,Working,Secondary / secondary special,Married,With parents,-14252,-1296,1,1,1,0,Private service staff,3.0
5345180,F,Y,Y,1,180000.0,State servant,Secondary / secondary special,Civil marriage,Municipal apartment,-12217,-1462,1,0,0,0,Medicine staff,3.0
6248587,F,N,Y,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10056,-1002,1,0,1,1,Managers,2.0
5166420,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13250,-2761,1,1,1,0,Core staff,1.0
7113974,F,Y,Y,0,205200.0,Commercial associate,Higher education,Married,House / apartment,-11362,-3010,1,0,1,0,,2.0
6132662,M,N,Y,3,207000.0,Commercial associate,Higher education,Married,House / apartment,-16089,-1334,1,0,1,0,Managers,5.0
5029631,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17681,-5649,1,0,1,1,,2.0
5529366,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16413,-3219,1,1,1,0,Drivers,3.0
5439725,F,Y,N,0,247500.0,Working,Higher education,Married,House / apartment,-10424,-3160,1,1,1,0,,2.0
6137350,F,N,Y,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,-13762,-825,1,0,0,0,Sales staff,4.0
6339956,F,N,N,0,90000.0,Pensioner,Higher education,Married,House / apartment,-22577,365243,1,0,1,0,,2.0
5703406,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Separated,House / apartment,-14593,-2413,1,0,0,0,Core staff,1.0
6798646,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21851,-4420,1,1,1,0,Drivers,2.0
6391035,F,Y,Y,0,144000.0,State servant,Secondary / secondary special,Married,House / apartment,-16966,-9731,1,0,0,0,Medicine staff,2.0
6415325,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23068,365243,1,0,0,0,,1.0
5180987,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18694,-5208,1,0,1,0,Accountants,2.0
5501363,M,N,Y,0,135000.0,Working,Lower secondary,Civil marriage,House / apartment,-14550,-516,1,1,1,0,Laborers,2.0
6077317,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-8713,-282,1,0,1,1,High skill tech staff,2.0
6311342,F,N,N,1,292500.0,State servant,Secondary / secondary special,Separated,House / apartment,-19212,-6733,1,0,0,1,Core staff,2.0
6840068,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14898,-2489,1,1,1,0,Laborers,3.0
5010540,F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13928,-3052,1,0,0,0,Laborers,4.0
5735764,M,Y,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-19836,-270,1,0,1,0,High skill tech staff,2.0
5949360,F,N,Y,0,382500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22572,365243,1,0,0,0,,2.0
6724147,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-11731,-1201,1,1,0,0,Managers,2.0
6742020,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24580,365243,1,0,0,0,,2.0
6624809,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-17114,-5052,1,0,0,0,Accountants,1.0
6161702,M,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15228,-3681,1,0,0,0,Laborers,3.0
6091900,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10012,-2399,1,0,0,1,Core staff,3.0
5242225,M,N,Y,0,270000.0,State servant,Incomplete higher,Single / not married,House / apartment,-8904,-2089,1,0,0,0,Core staff,1.0
6211829,F,Y,N,1,112500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-8084,-152,1,0,0,0,Accountants,2.0
5170533,F,Y,N,0,148500.0,Working,Higher education,Widow,With parents,-13899,-3740,1,1,1,0,Accountants,1.0
5424992,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24808,365243,1,0,1,0,,1.0
5610086,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20952,365243,1,0,0,0,,1.0
6744483,F,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12418,-732,1,1,1,0,Medicine staff,4.0
5010860,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16562,-1043,1,0,0,0,Security staff,2.0
6098751,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11501,-4025,1,1,0,0,Laborers,2.0
5270263,F,N,N,0,540000.0,Working,Higher education,Separated,Co-op apartment,-11623,-644,1,0,1,0,Managers,1.0
5159867,F,N,Y,0,99000.0,Commercial associate,Higher education,Widow,House / apartment,-22192,-1470,1,0,1,0,Sales staff,1.0
5628271,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14127,-7401,1,1,0,0,Laborers,4.0
5731342,F,N,Y,2,315000.0,State servant,Higher education,Separated,With parents,-13268,-2630,1,0,0,0,,3.0
5513505,F,N,Y,1,99000.0,State servant,Secondary / secondary special,Married,House / apartment,-12987,-194,1,1,0,0,,3.0
7658683,F,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-21960,-425,1,0,1,0,Cleaning staff,2.0
6353914,F,N,Y,0,99000.0,State servant,Secondary / secondary special,Married,House / apartment,-16435,-3389,1,1,0,0,Core staff,2.0
6259148,F,Y,N,0,360000.0,Pensioner,Higher education,Married,House / apartment,-21383,365243,1,0,0,0,,2.0
5024853,F,Y,Y,3,81000.0,Working,Secondary / secondary special,Married,House / apartment,-14595,-884,1,0,0,0,Core staff,5.0
5388725,M,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-13184,-2651,1,0,1,0,Drivers,2.0
6006762,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15515,-6826,1,0,0,1,Core staff,2.0
6059222,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,With parents,-11174,-2531,1,0,0,0,Managers,3.0
6291832,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15955,-1965,1,0,1,1,Sales staff,2.0
5258249,F,N,Y,0,157500.0,Pensioner,Higher education,Single / not married,House / apartment,-21050,365243,1,0,1,0,,1.0
6746971,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19678,-2537,1,0,1,0,Accountants,2.0
5024176,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22042,365243,1,0,0,0,,2.0
6031812,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-12122,-583,1,1,1,0,Cleaning staff,2.0
6611329,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22900,365243,1,0,0,0,,2.0
6127953,M,Y,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-12115,-533,1,1,1,0,Laborers,2.0
6728151,F,N,Y,1,180000.0,Working,Secondary / secondary special,Separated,House / apartment,-15830,-1025,1,0,0,0,Sales staff,2.0
6088773,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12305,-2064,1,0,0,0,Laborers,3.0
5062306,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19798,-4581,1,0,1,0,,2.0
5112664,F,N,Y,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19826,-2888,1,0,0,1,High skill tech staff,1.0
5190068,M,Y,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-17790,-1188,1,1,1,0,Managers,2.0
5671355,F,Y,Y,0,360000.0,Working,Secondary / secondary special,Separated,House / apartment,-10597,-574,1,1,0,0,Medicine staff,1.0
6563320,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13467,-1859,1,0,0,0,Drivers,2.0
5996347,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10605,-2589,1,0,0,0,Realty agents,1.0
6743017,F,N,Y,0,112500.0,State servant,Higher education,Married,House / apartment,-13745,-6831,1,0,0,0,Medicine staff,2.0
6046882,F,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,-15518,-1248,1,0,0,0,Managers,3.0
5536944,F,N,N,0,76500.0,State servant,Secondary / secondary special,Married,House / apartment,-16979,-6839,1,1,0,0,Medicine staff,2.0
6737717,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17272,-4123,1,0,0,0,,2.0
6583477,F,N,Y,0,117000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-24023,365243,1,0,1,0,,1.0
6351358,F,N,N,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-18609,-2798,1,0,0,0,Laborers,1.0
5008940,F,N,Y,0,297000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-15519,-3234,1,0,0,0,Laborers,1.0
5731907,F,Y,Y,1,81000.0,State servant,Higher education,Married,House / apartment,-14410,-525,1,0,0,0,Managers,3.0
6212382,F,Y,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16297,365243,1,0,0,0,,2.0
6366330,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-17045,-2819,1,0,0,0,Sales staff,2.0
5992307,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10486,-3250,1,0,0,0,Sales staff,2.0
5936682,F,N,N,0,292500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22558,365243,1,0,0,0,,2.0
6047997,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22695,365243,1,0,1,0,,1.0
5938679,M,N,Y,0,247500.0,State servant,Higher education,Married,With parents,-15096,-1152,1,0,0,1,Managers,2.0
7830325,F,Y,N,0,186750.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12653,-2457,1,0,0,0,Laborers,2.0
5822773,F,Y,Y,2,207000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15664,-4920,1,0,0,0,Sales staff,4.0
6659072,M,Y,Y,1,540000.0,Working,Higher education,Married,House / apartment,-16280,-5567,1,1,0,0,Managers,3.0
5290755,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11232,-3800,1,0,0,0,,2.0
5999857,F,N,Y,0,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13428,-242,1,0,0,0,,2.0
6125591,F,N,Y,1,121500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11945,-2385,1,0,0,1,,2.0
5046545,F,N,Y,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-15083,-847,1,0,0,0,High skill tech staff,3.0
6674405,F,N,Y,0,256500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,-21394,365243,1,0,0,0,,1.0
5180651,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19995,-2964,1,1,1,0,Laborers,1.0
6154947,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-20338,-1077,1,0,1,0,Drivers,2.0
5929559,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16503,-1660,1,0,0,1,Sales staff,2.0
5364844,F,Y,Y,2,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13798,-1400,1,0,0,0,Core staff,4.0
5689375,F,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-15393,-1566,1,0,0,0,Accountants,2.0
5692237,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12692,-1387,1,1,0,0,Accountants,4.0
6281315,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-17881,-2524,1,0,0,0,Medicine staff,2.0
6772680,F,N,Y,2,157500.0,Working,Higher education,Married,House / apartment,-15258,-7029,1,0,0,0,Accountants,4.0
5944328,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13879,-2930,1,0,1,1,High skill tech staff,3.0
5840920,F,Y,N,1,540000.0,Working,Higher education,Civil marriage,House / apartment,-18285,-2559,1,0,1,0,Managers,3.0
6261719,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21198,365243,1,0,0,0,,2.0
6459885,M,N,N,0,675000.0,Commercial associate,Higher education,Married,House / apartment,-11551,-1083,1,0,0,0,,2.0
5898505,M,N,Y,0,135000.0,Working,Higher education,Married,With parents,-9487,-1243,1,0,1,0,Core staff,2.0
5135968,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23255,365243,1,0,0,0,,2.0
5975299,F,N,Y,0,90000.0,Working,Higher education,Married,House / apartment,-11964,-1293,1,0,1,0,,2.0
6268637,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-17778,-3927,1,0,0,0,Core staff,2.0
5822419,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-18839,-2243,1,0,0,0,Laborers,2.0
5509828,F,N,N,0,225000.0,Pensioner,Higher education,Married,House / apartment,-19369,365243,1,0,0,0,,2.0
7854393,F,N,N,0,112500.0,State servant,Higher education,Married,House / apartment,-19113,-10460,1,1,1,0,Core staff,2.0
5023862,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18179,-2773,1,0,1,0,Sales staff,2.0
5021193,F,N,N,0,225000.0,Working,Higher education,Separated,House / apartment,-12904,-4297,1,0,1,0,Laborers,1.0
6318057,M,Y,N,3,90000.0,Working,Lower secondary,Separated,With parents,-13608,-1461,1,1,0,0,Drivers,4.0
5010620,F,N,Y,0,103500.0,Pensioner,Incomplete higher,Married,House / apartment,-22254,365243,1,0,1,0,,2.0
6375560,M,N,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,-22827,-3482,1,0,0,0,Laborers,2.0
5542388,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19338,-3203,1,1,0,0,High skill tech staff,2.0
6223616,F,N,Y,2,81000.0,Working,Higher education,Civil marriage,House / apartment,-11193,-2762,1,0,0,0,Core staff,4.0
6635872,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22256,365243,1,0,0,0,,1.0
5501824,M,Y,N,0,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10152,-402,1,1,1,0,Drivers,2.0
5619081,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19211,-4503,1,0,0,0,Medicine staff,1.0
6189150,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15122,-1728,1,0,1,0,,3.0
6624594,F,N,Y,1,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11720,-790,1,0,0,0,Sales staff,3.0
6636098,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-11482,-970,1,1,1,0,Laborers,2.0
6276322,M,Y,Y,0,675000.0,Commercial associate,Higher education,Married,House / apartment,-20047,-499,1,1,1,0,Managers,2.0
5536406,F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,-11664,-4251,1,0,0,0,,2.0
6032292,F,Y,N,0,320400.0,Commercial associate,Higher education,Married,House / apartment,-10752,-582,1,1,1,0,Sales staff,2.0
6059758,M,Y,N,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13387,-1290,1,1,0,0,Drivers,3.0
6207304,M,Y,Y,0,135000.0,Working,Incomplete higher,Single / not married,House / apartment,-9445,-878,1,0,0,0,,1.0
6612112,F,N,Y,0,58500.0,State servant,Secondary / secondary special,Married,House / apartment,-14899,-170,1,0,0,0,Cooking staff,2.0
6053217,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-12841,-1645,1,0,0,0,Laborers,2.0
